x_train,y_train
"[0.7051039697542532, 0.7126654064272211, 0.7051039697542532]",17.9
"[0.7126654064272211, 0.7051039697542532, 0.7013232514177692]",15.499999999999998
"[0.7051039697542532, 0.7013232514177692, 0.655954631379962]",13.800000000000004
"[0.7013232514177692, 0.655954631379962, 0.6238185255198487]",13.3
"[0.655954631379962, 0.6238185255198487, 0.6143667296786388]",14.700000000000003
"[0.6238185255198487, 0.6143667296786388, 0.6408317580340264]",15.8
"[0.6143667296786388, 0.6408317580340264, 0.661625708884688]",16.399999999999995
"[0.6408317580340264, 0.661625708884688, 0.6729678638941397]",15.199999999999996
"[0.661625708884688, 0.6729678638941397, 0.6502835538752361]",15.199999999999996
"[0.6729678638941397, 0.6502835538752361, 0.6502835538752361]",12.700000000000001
"[0.6502835538752361, 0.6502835538752361, 0.603024574669187]",13.600000000000003
"[0.6502835538752361, 0.603024574669187, 0.6200378071833648]",12.200000000000001
"[0.603024574669187, 0.6200378071833648, 0.5935727788279772]",11.799999999999997
"[0.6200378071833648, 0.5935727788279772, 0.5860113421550093]",11.600000000000001
"[0.5935727788279772, 0.5860113421550093, 0.5822306238185254]",12.999999999999996
"[0.5860113421550093, 0.5822306238185254, 0.6086956521739129]",14.700000000000003
"[0.5822306238185254, 0.6086956521739129, 0.6408317580340264]",16.399999999999995
"[0.6086956521739129, 0.6408317580340264, 0.6729678638941397]",15.499999999999998
"[0.6408317580340264, 0.6729678638941397, 0.655954631379962]",14.399999999999999
"[0.6729678638941397, 0.655954631379962, 0.6351606805293004]",14.700000000000003
"[0.655954631379962, 0.6351606805293004, 0.6408317580340264]",15.300000000000002
"[0.6351606805293004, 0.6408317580340264, 0.6521739130434782]",14.700000000000003
"[0.6408317580340264, 0.6521739130434782, 0.6408317580340264]",14.999999999999998
"[0.6521739130434782, 0.6408317580340264, 0.6465028355387522]",15.900000000000002
"[0.6408317580340264, 0.6465028355387522, 0.66351606805293]",17.5
"[0.6465028355387522, 0.66351606805293, 0.6937618147448014]",18.500000000000004
"[0.66351606805293, 0.6937618147448014, 0.7126654064272211]",14.399999999999999
"[0.6937618147448014, 0.7126654064272211, 0.6351606805293004]",15.1
"[0.7126654064272211, 0.6351606805293004, 0.6483931947069942]",13.2
"[0.6351606805293004, 0.6483931947069942, 0.6124763705103968]",6.4
"[0.6483931947069942, 0.6124763705103968, 0.4839319470699432]",6.6
"[0.6124763705103968, 0.4839319470699432, 0.4877126654064271]",6.3
"[0.4839319470699432, 0.4877126654064271, 0.4820415879017012]",7.400000000000001
"[0.4877126654064271, 0.4820415879017012, 0.5028355387523629]",8.899999999999999
"[0.4820415879017012, 0.5028355387523629, 0.5311909262759923]",10.699999999999998
"[0.5028355387523629, 0.5311909262759923, 0.5652173913043477]",10.9
"[0.5311909262759923, 0.5652173913043477, 0.5689981096408316]",13.9
"[0.5652173913043477, 0.5689981096408316, 0.6257088846880906]",14.299999999999999
"[0.5689981096408316, 0.6257088846880906, 0.6332703213610584]",9.0
"[0.6257088846880906, 0.6332703213610584, 0.5330812854442343]",4.099999999999999
"[0.6332703213610584, 0.5330812854442343, 0.44045368620037795]",0.499999999999999
"[0.5330812854442343, 0.44045368620037795, 0.3724007561436672]",-1.6999999999999988
"[0.44045368620037795, 0.3724007561436672, 0.330812854442344]",2.1
"[0.3724007561436672, 0.330812854442344, 0.40264650283553866]",0.8999999999999999
"[0.330812854442344, 0.40264650283553866, 0.37996219281663507]",-0.199999999999999
"[0.40264650283553866, 0.37996219281663507, 0.35916824196597347]",1.999999999999999
"[0.37996219281663507, 0.35916824196597347, 0.40075614366729667]",0.0
"[0.35916824196597347, 0.40075614366729667, 0.3629489603024574]",-1.2
"[0.40075614366729667, 0.3629489603024574, 0.3402646502835538]",1.7999999999999998
"[0.3629489603024574, 0.3402646502835538, 0.39697542533081276]",2.8000000000000007
"[0.3402646502835538, 0.39697542533081276, 0.41587901701323243]",6.499999999999998
"[0.39697542533081276, 0.41587901701323243, 0.4858223062381851]",11.5
"[0.41587901701323243, 0.4858223062381851, 0.5803402646502834]",10.9
"[0.4858223062381851, 0.5803402646502834, 0.5689981096408316]",1.9000000000000008
"[0.5803402646502834, 0.5689981096408316, 0.39886578449905474]",0.40000000000000097
"[0.5689981096408316, 0.39886578449905474, 0.37051039697542526]",-2.200000000000001
"[0.39886578449905474, 0.37051039697542526, 0.3213610586011341]",1.099999999999999
"[0.37051039697542526, 0.3213610586011341, 0.383742911153119]",6.1000000000000005
"[0.3213610586011341, 0.383742911153119, 0.4782608695652173]",1.300000000000001
"[0.383742911153119, 0.4782608695652173, 0.38752362948960295]",-4.300000000000001
"[0.4782608695652173, 0.38752362948960295, 0.28166351606805284]",-2.299999999999999
"[0.38752362948960295, 0.28166351606805284, 0.3194706994328922]",-0.8999999999999999
"[0.28166351606805284, 0.3194706994328922, 0.3459357277882797]",-0.10000000000000098
"[0.3194706994328922, 0.3459357277882797, 0.3610586011342154]",-1.9000000000000008
"[0.3459357277882797, 0.3610586011342154, 0.32703213610586]",1.7999999999999998
"[0.3610586011342154, 0.32703213610586, 0.39697542533081276]",-1.7999999999999998
"[0.32703213610586, 0.39697542533081276, 0.328922495274102]",1.2
"[0.39697542533081276, 0.328922495274102, 0.38563327032136097]",4.5
"[0.328922495274102, 0.38563327032136097, 0.44801512287334583]",0.700000000000001
"[0.38563327032136097, 0.44801512287334583, 0.37618147448015116]",-0.199999999999999
"[0.44801512287334583, 0.37618147448015116, 0.35916824196597347]",-1.399999999999999
"[0.37618147448015116, 0.35916824196597347, 0.3364839319470699]",-1.399999999999999
"[0.35916824196597347, 0.3364839319470699, 0.3364839319470699]",-0.700000000000001
"[0.3364839319470699, 0.3364839319470699, 0.3497164461247636]",2.1
"[0.3364839319470699, 0.3497164461247636, 0.40264650283553866]",3.3
"[0.3497164461247636, 0.40264650283553866, 0.42533081285444224]",2.899999999999999
"[0.40264650283553866, 0.42533081285444224, 0.41776937618147436]",4.6000000000000005
"[0.42533081285444224, 0.41776937618147436, 0.4499054820415878]",-1.6999999999999988
"[0.41776937618147436, 0.4499054820415878, 0.330812854442344]",-1.2
"[0.4499054820415878, 0.330812854442344, 0.3402646502835538]",0.7999999999999989
"[0.330812854442344, 0.3402646502835538, 0.3780718336483931]",-7.7
"[0.3402646502835538, 0.3780718336483931, 0.21739130434782603]",-2.8000000000000007
"[0.3780718336483931, 0.21739130434782603, 0.3100189035916823]",-5.699999999999999
"[0.21739130434782603, 0.3100189035916823, 0.25519848771266535]",-1.7999999999999998
"[0.3100189035916823, 0.25519848771266535, 0.328922495274102]",-0.7999999999999989
"[0.25519848771266535, 0.328922495274102, 0.3478260869565217]",-6.2
"[0.328922495274102, 0.3478260869565217, 0.2457466918714555]",-2.500000000000001
"[0.3478260869565217, 0.2457466918714555, 0.3156899810964082]",-0.3
"[0.2457466918714555, 0.3156899810964082, 0.3572778827977315]",1.7999999999999998
"[0.3156899810964082, 0.3572778827977315, 0.39697542533081276]",0.8999999999999999
"[0.3572778827977315, 0.39697542533081276, 0.37996219281663507]",0.40000000000000097
"[0.39697542533081276, 0.37996219281663507, 0.37051039697542526]",0.700000000000001
"[0.37996219281663507, 0.37051039697542526, 0.37618147448015116]",-5.3999999999999995
"[0.37051039697542526, 0.37618147448015116, 0.26086956521739124]",-7.499999999999999
"[0.37618147448015116, 0.26086956521739124, 0.22117202268430997]",-7.4
"[0.26086956521739124, 0.22117202268430997, 0.22306238185255192]",-0.8999999999999999
"[0.22117202268430997, 0.22306238185255192, 0.3459357277882797]",2.4
"[0.22306238185255192, 0.3459357277882797, 0.40831758034026455]",2.4
"[0.3459357277882797, 0.40831758034026455, 0.40831758034026455]",1.2
"[0.40831758034026455, 0.40831758034026455, 0.38563327032136097]",-0.8999999999999999
"[0.40831758034026455, 0.38563327032136097, 0.3459357277882797]",-3.200000000000002
"[0.38563327032136097, 0.3459357277882797, 0.30245746691871445]",-5.500000000000001
"[0.3459357277882797, 0.30245746691871445, 0.25897920604914926]",-4.300000000000001
"[0.30245746691871445, 0.25897920604914926, 0.28166351606805284]",-3.400000000000001
"[0.25897920604914926, 0.28166351606805284, 0.29867674858223053]",-3.799999999999999
"[0.28166351606805284, 0.29867674858223053, 0.2911153119092627]",-0.3
"[0.29867674858223053, 0.2911153119092627, 0.3572778827977315]",-3.200000000000002
"[0.2911153119092627, 0.3572778827977315, 0.30245746691871445]",-2.899999999999999
"[0.3572778827977315, 0.30245746691871445, 0.3081285444234404]",-3.0
"[0.30245746691871445, 0.3081285444234404, 0.3062381852551984]",-3.7000000000000006
"[0.3081285444234404, 0.3062381852551984, 0.29300567107750464]",0.10000000000000098
"[0.3062381852551984, 0.29300567107750464, 0.36483931947069936]",2.500000000000001
"[0.29300567107750464, 0.36483931947069936, 0.41020793950850654]",-0.40000000000000097
"[0.36483931947069936, 0.41020793950850654, 0.3553875236294895]",-4.300000000000001
"[0.41020793950850654, 0.3553875236294895, 0.28166351606805284]",-6.6
"[0.3553875236294895, 0.28166351606805284, 0.23818525519848766]",-7.199999999999999
"[0.28166351606805284, 0.23818525519848766, 0.22684310018903586]",-4.2
"[0.23818525519848766, 0.22684310018903586, 0.28355387523629483]",0.499999999999999
"[0.22684310018903586, 0.28355387523629483, 0.3724007561436672]",-1.600000000000001
"[0.28355387523629483, 0.3724007561436672, 0.3327032136105859]",-2.299999999999999
"[0.3724007561436672, 0.3327032136105859, 0.3194706994328922]",-4.5
"[0.3327032136105859, 0.3194706994328922, 0.27788279773156893]",-2.500000000000001
"[0.3194706994328922, 0.27788279773156893, 0.3156899810964082]",-4.8
"[0.27788279773156893, 0.3156899810964082, 0.27221172022684303]",-4.000000000000001
"[0.3156899810964082, 0.27221172022684303, 0.28733459357277874]",-1.999999999999999
"[0.27221172022684303, 0.28733459357277874, 0.3251417769376181]",-1.6999999999999988
"[0.28733459357277874, 0.3251417769376181, 0.330812854442344]",0.6
"[0.3251417769376181, 0.330812854442344, 0.3742911153119092]",-0.199999999999999
"[0.330812854442344, 0.3742911153119092, 0.35916824196597347]",-4.6000000000000005
"[0.3742911153119092, 0.35916824196597347, 0.27599243856332695]",-3.4999999999999987
"[0.35916824196597347, 0.27599243856332695, 0.2967863894139886]",-8.8
"[0.27599243856332695, 0.2967863894139886, 0.1965973534971644]",-7.9
"[0.2967863894139886, 0.1965973534971644, 0.21361058601134209]",-3.5999999999999996
"[0.1965973534971644, 0.21361058601134209, 0.2948960302457466]",-1.9000000000000008
"[0.21361058601134209, 0.2948960302457466, 0.32703213610586]",-0.3
"[0.2948960302457466, 0.32703213610586, 0.3572778827977315]",-3.9
"[0.32703213610586, 0.3572778827977315, 0.2892249527410207]",-6.900000000000001
"[0.3572778827977315, 0.2892249527410207, 0.23251417769376173]",-4.099999999999999
"[0.2892249527410207, 0.23251417769376173, 0.2854442344045368]",2.5999999999999988
"[0.23251417769376173, 0.2854442344045368, 0.41209829867674846]",-1.399999999999999
"[0.2854442344045368, 0.41209829867674846, 0.3364839319470699]",-3.3
"[0.41209829867674846, 0.3364839319470699, 0.3005671077504725]",-4.6000000000000005
"[0.3364839319470699, 0.3005671077504725, 0.27599243856332695]",2.200000000000001
"[0.3005671077504725, 0.27599243856332695, 0.40453686200378064]",0.7999999999999989
"[0.27599243856332695, 0.40453686200378064, 0.3780718336483931]",-8.7
"[0.40453686200378064, 0.3780718336483931, 0.19848771266540638]",-9.5
"[0.3780718336483931, 0.19848771266540638, 0.18336483931947065]",-7.7
"[0.19848771266540638, 0.18336483931947065, 0.21739130434782603]",-6.6
"[0.18336483931947065, 0.21739130434782603, 0.23818525519848766]",-2.5999999999999988
"[0.21739130434782603, 0.23818525519848766, 0.3137996219281663]",-1.9000000000000008
"[0.23818525519848766, 0.3137996219281663, 0.32703213610586]",-3.200000000000002
"[0.3137996219281663, 0.32703213610586, 0.30245746691871445]",-1.300000000000001
"[0.32703213610586, 0.30245746691871445, 0.3383742911153118]",0.8999999999999999
"[0.30245746691871445, 0.3383742911153118, 0.37996219281663507]",2.5999999999999988
"[0.3383742911153118, 0.37996219281663507, 0.41209829867674846]",-0.10000000000000098
"[0.37996219281663507, 0.41209829867674846, 0.3610586011342154]",-2.6999999999999997
"[0.41209829867674846, 0.3610586011342154, 0.3119092627599243]",-0.3
"[0.3610586011342154, 0.3119092627599243, 0.3572778827977315]",1.399999999999999
"[0.3119092627599243, 0.3572778827977315, 0.3894139886578449]",0.6
"[0.3572778827977315, 0.3894139886578449, 0.3742911153119092]",0.0
"[0.3894139886578449, 0.3742911153119092, 0.3629489603024574]",1.099999999999999
"[0.3742911153119092, 0.3629489603024574, 0.383742911153119]",4.099999999999999
"[0.3629489603024574, 0.383742911153119, 0.44045368620037795]",7.300000000000001
"[0.383742911153119, 0.44045368620037795, 0.5009451795841209]",7.599999999999998
"[0.44045368620037795, 0.5009451795841209, 0.5066162570888467]",3.7000000000000006
"[0.5009451795841209, 0.5066162570888467, 0.4328922495274101]",0.6
"[0.5066162570888467, 0.4328922495274101, 0.3742911153119092]",-3.3
"[0.4328922495274101, 0.3742911153119092, 0.3005671077504725]",-3.4999999999999987
"[0.3742911153119092, 0.3005671077504725, 0.2967863894139886]",-0.7999999999999989
"[0.3005671077504725, 0.2967863894139886, 0.3478260869565217]",-1.600000000000001
"[0.2967863894139886, 0.3478260869565217, 0.3327032136105859]",-1.600000000000001
"[0.3478260869565217, 0.3327032136105859, 0.3327032136105859]",3.3
"[0.3327032136105859, 0.3327032136105859, 0.42533081285444224]",6.7
"[0.3327032136105859, 0.42533081285444224, 0.4896030245746691]",0.7999999999999989
"[0.42533081285444224, 0.4896030245746691, 0.3780718336483931]",4.9
"[0.4896030245746691, 0.3780718336483931, 0.4555765595463137]",4.8
"[0.3780718336483931, 0.4555765595463137, 0.4536862003780717]",-0.3
"[0.4555765595463137, 0.4536862003780717, 0.3572778827977315]",-1.6999999999999988
"[0.4536862003780717, 0.3572778827977315, 0.330812854442344]",-1.300000000000001
"[0.3572778827977315, 0.330812854442344, 0.3383742911153118]",1.300000000000001
"[0.330812854442344, 0.3383742911153118, 0.38752362948960295]",4.2
"[0.3383742911153118, 0.38752362948960295, 0.44234404536861993]",5.1
"[0.38752362948960295, 0.44234404536861993, 0.4593572778827976]",5.000000000000002
"[0.44234404536861993, 0.4593572778827976, 0.4574669187145557]",6.800000000000002
"[0.4593572778827976, 0.4574669187145557, 0.49149338374291107]",7.400000000000001
"[0.4574669187145557, 0.49149338374291107, 0.5028355387523629]",8.800000000000004
"[0.49149338374291107, 0.5028355387523629, 0.5293005671077504]",10.799999999999999
"[0.5028355387523629, 0.5293005671077504, 0.5671077504725897]",12.6
"[0.5293005671077504, 0.5671077504725897, 0.601134215500945]",12.400000000000004
"[0.5671077504725897, 0.601134215500945, 0.5973534971644612]",6.7
"[0.601134215500945, 0.5973534971644612, 0.4896030245746691]",4.000000000000001
"[0.5973534971644612, 0.4896030245746691, 0.438563327032136]",7.9
"[0.4896030245746691, 0.438563327032136, 0.5122873345935727]",10.3
"[0.438563327032136, 0.5122873345935727, 0.5576559546313798]",4.8
"[0.5122873345935727, 0.5576559546313798, 0.4536862003780717]",3.7000000000000006
"[0.5576559546313798, 0.4536862003780717, 0.4328922495274101]",11.100000000000001
"[0.4536862003780717, 0.4328922495274101, 0.5727788279773156]",18.1
"[0.4328922495274101, 0.5727788279773156, 0.7051039697542532]",10.799999999999999
"[0.5727788279773156, 0.7051039697542532, 0.5671077504725897]",5.899999999999999
"[0.7051039697542532, 0.5671077504725897, 0.4744801512287333]",6.3
"[0.5671077504725897, 0.4744801512287333, 0.4820415879017012]",12.999999999999996
"[0.4744801512287333, 0.4820415879017012, 0.6086956521739129]",11.100000000000001
"[0.4820415879017012, 0.6086956521739129, 0.5727788279773156]",9.1
"[0.6086956521739129, 0.5727788279773156, 0.5349716446124763]",11.100000000000001
"[0.5727788279773156, 0.5349716446124763, 0.5727788279773156]",10.699999999999998
"[0.5349716446124763, 0.5727788279773156, 0.5652173913043477]",9.900000000000002
"[0.5727788279773156, 0.5652173913043477, 0.550094517958412]",10.599999999999998
"[0.5652173913043477, 0.550094517958412, 0.5633270321361057]",12.0
"[0.550094517958412, 0.5633270321361057, 0.5897920604914932]",14.800000000000002
"[0.5633270321361057, 0.5897920604914932, 0.6427221172022684]",15.499999999999998
"[0.5897920604914932, 0.6427221172022684, 0.655954631379962]",15.6
"[0.6427221172022684, 0.655954631379962, 0.657844990548204]",14.5
"[0.655954631379962, 0.657844990548204, 0.6370510396975424]",11.300000000000004
"[0.657844990548204, 0.6370510396975424, 0.5765595463137996]",10.599999999999998
"[0.6370510396975424, 0.5765595463137996, 0.5633270321361057]",12.300000000000002
"[0.5765595463137996, 0.5633270321361057, 0.5954631379962192]",12.900000000000002
"[0.5633270321361057, 0.5954631379962192, 0.606805293005671]",13.600000000000003
"[0.5954631379962192, 0.606805293005671, 0.6200378071833648]",17.0
"[0.606805293005671, 0.6200378071833648, 0.6843100189035916]",15.8
"[0.6200378071833648, 0.6843100189035916, 0.661625708884688]",11.5
"[0.6843100189035916, 0.661625708884688, 0.5803402646502834]",12.300000000000002
"[0.661625708884688, 0.5803402646502834, 0.5954631379962192]",14.199999999999998
